Area,Bedrooms,Bathrooms,Parking,Age,LocationScore,MetroDistance,SchoolDistance,HospitalDistance,CrimeRate,PopulationDensity,City,Locality,PropertyType,Furnishing,Price
2535,4,1.5,1,11,7.4574282085307235,2.8685208544983944,6.3060165102132295,1.2598485908782815,0.8705746116557771,5657,Chicago,Uptown,Penthouse,Fully Furnished,1670000.0
2776,4,1.0,1,58,4.227572885490261,1.136199789105902,3.62923413405167,10.401312540549753,0.3833580481930959,7428,Miami,Downtown,Townhouse,Semi-Furnished,789100.0
2511,4,1.5,0,64,2.4401097199371744,1.61422268921656,0.21733037797124427,9.962890989693062,0.1541992222958655,2547,Miami,Eastside,Apartment,Fully Furnished,440200.0
1731,3,1.5,2,51,7.326813832788977,2.153963715589052,3.4331254815144843,1.6587583374789525,0.8592996929412828,6413,New York,Westside,Apartment,Unfurnished,785600.0
2705,5,1.5,1,42,5.885758348270067,5.214586960724746,4.227386290828091,0.7897001141269817,1.5784566055868634,3014,New York,Waterfront,Condo,Semi-Furnished,1514100.0
984,2,1.0,2,62,2.0956971976137915,2.4465799302494764,0.7372225446241882,1.07490817129611,1.4728039454539235,300,Miami,Westside,Apartment,Semi-Furnished,206400.0
2943,5,2.0,1,49,2.8873923128507766,2.253118811581472,1.378855023446372,7.289347742598205,2.2303090930523934,6291,Houston,Suburbs,Apartment,Fully Furnished,208400.0
1144,2,1.0,1,38,7.593615433967553,1.2582369090940098,7.9498629376287155,8.209066681618609,0.9425979104521613,4487,Los Angeles,Eastside,Penthouse,Semi-Furnished,667700.0
2328,4,1.0,1,41,2.5093706645263083,2.716878825351008,6.9953241357753875,7.6375139993316585,0.5821147985703249,6424,Chicago,Suburbs,Single-Family,Fully Furnished,347200.0
1423,2,1.0,2,79,8.927704518743923,0.9993859518624946,1.239953870903853,6.7269837979068265,1.1605613886827784,4684,Los Angeles,Suburbs,Townhouse,Semi-Furnished,539600.0
2542,4,1.5,1,16,4.4906102193594615,1.0585714622112956,4.7264133176308,2.5088670422391246,5.533682811406921,4542,Los Angeles,Downtown,Single-Family,Fully Furnished,1229700.0
2072,3,1.0,1,42,2.709331763491397,4.9551576247605515,3.1580977182952767,10.170969788305623,0.06920812084889072,7495,Los Angeles,Eastside,Apartment,Fully Furnished,339700.0
824,2,1.0,2,48,8.078059025344523,1.4678384094465313,4.441175187859374,4.266881768142858,1.1282818339456877,4736,Miami,Uptown,Penthouse,Unfurnished,702800.0
2436,4,1.5,1,4,6.19541787562419,0.1846870226459832,3.870174509825621,11.841049255298183,0.5990706165663756,3548,Los Angeles,Waterfront,Penthouse,Unfurnished,2823400.0
1637,4,2.0,0,0,4.453120259034381,1.4738593406904417,0.5755616152003405,4.925864675783191,0.16698444855164468,4323,Houston,Downtown,Penthouse,Fully Furnished,928800.0
2804,4,1.0,1,66,5.248786733354144,3.5619255086481836,2.660278425728108,3.524555705705202,0.8555199729965441,4815,Houston,Suburbs,Penthouse,Fully Furnished,561200.0
2101,4,1.0,2,23,2.171299164838607,5.886758910511741,1.1790605398193879,10.783884358489981,1.5373352724259637,300,Houston,Westside,Condo,Fully Furnished,292200.0
2416,4,1.5,0,28,7.301588300315432,11.439764793835897,4.013951119867832,7.025262876696882,1.126690699488793,5482,New York,Suburbs,Apartment,Unfurnished,540700.0
1333,2,1.0,1,14,4.926189511707556,4.799512164312338,7.277070415840438,8.801280062009507,0.04441585193053114,7217,Chicago,Westside,Condo,Unfurnished,342200.0
1628,3,1.0,1,3,7.712300557825038,1.9603717863076167,7.965155626042442,5.196586008263315,1.2981022459015763,4402,Houston,Waterfront,Condo,Semi-Furnished,798000.0
1733,3,1.5,2,43,7.0253691676203776,1.2439614677357622,7.565173934163277,10.699528318351287,0.3959533652459497,3658,Los Angeles,Suburbs,Apartment,Fully Furnished,388000.0
2785,4,2.0,1,64,7.2100334872779035,0.4859290068261853,7.888437574803518,11.053839949319764,0.6266327322752718,5275,New York,Eastside,Penthouse,Semi-Furnished,1640600.0
3441,5,1.0,1,78,8.343141688035459,3.4580660156328458,0.3189212630867704,5.52284270784452,0.5613961159267076,7987,Miami,Eastside,Townhouse,Unfurnished,1058500.0
1455,3,1.0,1,30,7.049264627010008,2.495891236144466,5.889686431863417,3.268324106740746,2.9333244213004797,5438,Houston,Waterfront,Penthouse,Fully Furnished,984800.0
2961,5,3.0,1,19,5.34980743393514,3.9629701833472195,2.329000719376983,7.948220920985112,0.07311275078329894,4928,Los Angeles,Suburbs,Penthouse,Semi-Furnished,1320100.0
500,1,1.0,2,9,5.119420493877085,0.9473512296733148,6.951820230499268,11.477719838935931,0.6415586032637071,3718,Los Angeles,Suburbs,Condo,Semi-Furnished,281000.0
1144,3,1.5,1,10,2.9566568541188465,1.3686258701226115,6.547121226867531,7.658134285088825,0.7533349373789333,2361,Miami,Westside,Single-Family,Fully Furnished,521600.0
1332,2,1.0,2,27,8.235547305249934,1.2090605407682866,3.504661691887042,11.47355804168897,1.4467814916936401,4546,New York,Uptown,Penthouse,Semi-Furnished,1204400.0
1017,3,1.0,2,37,8.088867534036975,5.592179290610208,3.8914332658046287,4.4537915971850675,2.333595846747355,4583,Los Angeles,Eastside,Apartment,Semi-Furnished,413600.0
833,2,1.0,2,79,3.9703869366841875,0.6573433357960414,2.2677150181418035,11.023409314198563,1.951084287535056,635,Chicago,Westside,Apartment,Unfurnished,184400.0
2430,4,2.0,1,23,8.901455301585157,3.2819449082169796,2.452671482518355,1.7945185727908315,2.0952572480125333,3046,Houston,Downtown,Apartment,Unfurnished,700600.0
1928,4,1.5,3,38,6.712026062325026,0.18452225731056165,7.85316050221178,4.626595817783345,0.32050847367368873,6817,New York,Waterfront,Condo,Semi-Furnished,1365100.0
2403,5,1.5,1,50,5.829494739156538,2.791104454515245,7.133052531627361,6.186419196641259,3.6411560800698073,3983,Houston,Waterfront,Townhouse,Semi-Furnished,654200.0
2652,4,1.5,2,75,2.139970413003967,0.2311676516832557,1.6965779824968032,8.010768889901357,0.8020338612210458,300,Houston,Uptown,Townhouse,Fully Furnished,430600.0
2312,4,1.5,1,49,5.06192948691453,0.6770224713898144,2.349092487346477,3.882601316910354,0.016756795600988684,7702,Miami,Suburbs,Townhouse,Unfurnished,508600.0
2626,4,1.5,2,6,7.125366145885304,0.4197858787717164,1.0474543458856282,11.12875195498788,1.6543650856697365,2716,Chicago,Waterfront,Penthouse,Fully Furnished,2690700.0
2044,4,1.0,1,67,2.7179827015070677,1.4901517639154842,7.913192107241592,10.890206405732838,1.3895222040703004,3559,Chicago,Uptown,Penthouse,Fully Furnished,694500.0
1150,1,1.0,2,52,5.676538471100386,1.474148023611388,7.276236834138272,9.692371049103967,0.20193964809501352,6624,Miami,Downtown,Single-Family,Unfurnished,610500.0
2946,4,1.5,2,36,9.947487610892768,6.1288939145938715,4.5063642985017,1.8151690374049199,4.823357138470854,3015,Houston,Waterfront,Single-Family,Semi-Furnished,1235900.0
1628,3,1.0,2,53,7.73230909767254,0.8952288706048747,5.60456621078758,1.400345938090275,1.2368136188166594,560,Chicago,Downtown,Single-Family,Semi-Furnished,783200.0
1351,2,1.0,2,54,6.374967100012835,0.31621774840924133,6.033986128807104,6.2285117338724305,0.9502357960765546,4935,Houston,Eastside,Condo,Fully Furnished,287300.0
1957,4,1.5,0,74,6.264263079512613,3.2378814145493737,1.7897275741897545,9.301453190503045,0.7615513213893401,6093,New York,Westside,Townhouse,Fully Furnished,1078500.0
1369,2,1.0,1,30,2.3501206580655554,4.070475713390467,7.490397431183028,1.9172127684795044,0.35330133389904506,3561,Miami,Waterfront,Penthouse,Semi-Furnished,803500.0
1766,4,2.0,3,64,9.658515499263489,1.2225756109759018,4.30859316702861,7.876530869764214,4.580449207245655,4254,Miami,Waterfront,Single-Family,Fully Furnished,1694200.0
2375,5,1.5,1,58,9.425421282280343,3.2317281049335813,0.9211219925033298,6.57033699767653,1.816791420171935,2140,Chicago,Suburbs,Condo,Semi-Furnished,573700.0
2378,4,2.0,1,46,7.459237685403572,5.237266281672475,3.297244341102619,8.84887832694528,1.2576192949419034,2509,New York,Downtown,Single-Family,Unfurnished,1353600.0
1381,2,1.0,1,48,2.7920931974523997,1.4945884651614691,4.892843138177222,5.506815100912081,1.4962520017065737,3856,Houston,Westside,Penthouse,Unfurnished,372700.0
1709,4,1.5,0,17,3.6626711739955056,2.608149875512434,2.952020893440285,8.472910868030104,2.752819181961073,5797,Chicago,Uptown,Single-Family,Semi-Furnished,485100.0
2959,6,2.5,1,2,3.471276287004682,0.5549806448446457,5.653794536464282,2.335499722066735,1.5147498714249235,4695,Houston,Westside,Condo,Fully Furnished,629500.0
2497,5,2.0,1,17,6.156627880809751,0.1,7.0799898471820475,2.9678341421637313,0.18255793159952133,6540,New York,Waterfront,Condo,Unfurnished,1700000.0
3760,6,2.5,1,57,3.6624309960158845,13.94005688064654,6.220758570180629,10.88834173386105,1.7924956046578182,7807,Los Angeles,Eastside,Single-Family,Semi-Furnished,511000.0
3044,5,2.5,0,70,7.566404492353586,1.2470168151205203,5.21273255675897,4.287813365920748,1.2481635114991239,6273,Chicago,Downtown,Penthouse,Semi-Furnished,1643500.0
3015,5,2.5,1,24,6.361839087755112,1.1444310463019096,4.194828355010988,11.833316870620333,5.087350697407189,1320,Chicago,Waterfront,Condo,Fully Furnished,1195200.0
989,1,1.0,1,17,2.141265416341244,12.673636096569236,2.184815189145724,1.031352872976072,1.9848059145009835,3932,Miami,Uptown,Townhouse,Fully Furnished,226900.0
2711,5,2.0,1,51,7.952457896285212,4.559842436422786,3.7485800869799792,6.202571871958431,0.6323984027096844,6253,Los Angeles,Uptown,Condo,Fully Furnished,1121600.0
2057,4,2.0,1,42,3.510629893231588,3.0806818656636983,2.4850326756777816,4.237352391133056,0.21822873252132235,4260,Chicago,Waterfront,Apartment,Unfurnished,476600.0
1659,3,1.0,2,66,8.599080957445416,4.206019979422343,7.485382372499854,11.953597926085608,0.9874828016857155,1261,Houston,Eastside,Single-Family,Unfurnished,394700.0
2234,4,1.5,1,6,4.840363496983832,4.331674094174851,7.277027024495956,11.88539969819313,1.7061276658427489,3396,New York,Waterfront,Townhouse,Unfurnished,1614700.0
2856,5,2.0,2,73,4.708957439853092,5.043896758159451,1.4154457897679205,3.2052978563087198,0.29270086053503436,300,Los Angeles,Waterfront,Penthouse,Semi-Furnished,2518900.0
2500,3,1.5,2,43,2.0945386862256843,0.24343521681988411,6.616437725314915,3.5734541163445637,1.5723533939307388,3945,Miami,Downtown,Townhouse,Semi-Furnished,535600.0
1397,2,1.0,0,43,9.901831863384137,1.8635515882132472,5.682734634694774,9.12123051524604,2.61970678436827,3130,Miami,Suburbs,Condo,Semi-Furnished,403600.0
2693,5,2.0,0,50,6.8960347133749105,1.224098194362603,7.806651420372717,10.731255961034345,0.25627176950964364,3778,Houston,Uptown,Condo,Unfurnished,552800.0
1589,3,1.0,1,78,5.3818413294879255,0.2561418826151935,3.813791235081393,8.132515360331563,1.8351703168019082,6862,New York,Downtown,Apartment,Semi-Furnished,741800.0
2273,3,1.0,1,20,2.7729712356907124,1.8621664335153187,5.832960097032188,10.444152983205678,0.10604840011754825,1837,Miami,Uptown,Townhouse,Semi-Furnished,594000.0
1857,4,1.0,1,36,7.593184513208135,3.351476146935139,4.239494577001336,1.2278632370508737,0.011972779938937448,3063,Miami,Waterfront,Condo,Unfurnished,763800.0
1924,3,1.0,1,27,4.261843759935511,0.6881718108139369,0.7413238742003745,7.866077536060826,0.04976861166586326,2216,New York,Uptown,Penthouse,Semi-Furnished,1211000.0
2712,4,1.0,1,31,9.906246547004232,1.2735867010016961,0.5647650479467881,8.551965225463007,1.4974904846992287,6642,Los Angeles,Eastside,Penthouse,Unfurnished,1804800.0
1267,3,1.5,0,56,9.604378873194584,3.5677271824097634,1.1524692544623294,2.6886692252441935,5.438127733482604,6762,Chicago,Eastside,Townhouse,Semi-Furnished,397000.0
3656,6,3.0,3,40,7.882373430422309,3.0306286531088933,2.5102902980488517,9.446657407232962,2.2134902299075847,5220,Chicago,Eastside,Townhouse,Fully Furnished,892600.0
643,2,1.0,1,53,9.768575442263753,7.10822563368865,2.2210822253326277,11.359049451565593,0.440367652905137,5116,New York,Westside,Apartment,Unfurnished,469000.0
1621,3,1.0,2,26,2.8450708996301026,5.482843646191944,5.8809480159060215,10.826614661197757,0.11158220297962058,2099,New York,Uptown,Townhouse,Semi-Furnished,570500.0
2396,5,2.5,0,73,4.239322884292362,11.795070187639244,5.784197332392569,3.3171253060033985,1.4382264597794705,4898,New York,Eastside,Penthouse,Semi-Furnished,769800.0
2567,4,1.0,1,39,4.025946310329433,3.182544784364026,7.776877722825101,4.22591533668014,0.004851163875430732,2256,Houston,Westside,Townhouse,Fully Furnished,454400.0
2019,4,1.5,1,40,2.57610126767442,4.196069609310031,2.62104843845069,6.245530742881832,2.359555007351746,4582,Houston,Downtown,Condo,Fully Furnished,279500.0
2054,4,1.5,3,69,9.777812783771648,6.894074406731034,7.5199262534886255,2.321153619226551,0.4178268798388861,3813,New York,Downtown,Condo,Semi-Furnished,1489800.0
2428,4,1.5,0,23,2.479792693175151,6.413869857573699,4.9802347072043345,11.470461375837168,0.5333356590890787,3311,Houston,Eastside,Townhouse,Fully Furnished,338200.0
1915,2,1.0,1,17,8.853511231954638,4.439436757683119,4.063407945722939,2.3583612416745168,0.632343687976328,4556,Chicago,Westside,Single-Family,Fully Furnished,928800.0
3214,6,2.0,2,73,8.145291396614713,2.4278090572373694,5.409162746943084,9.256364016888863,2.1630464267325604,5854,New York,Uptown,Townhouse,Fully Furnished,1942600.0
2771,5,2.0,1,55,5.006936699771676,1.116896969939258,5.681492522367577,4.4264237384656795,0.46334195783049725,8050,Chicago,Eastside,Apartment,Fully Furnished,480400.0
2798,5,2.5,1,14,2.150458901038392,7.340642963063028,1.5410464251020832,7.097789173510863,0.5020995021148091,5601,Chicago,Downtown,Penthouse,Semi-Furnished,905900.0
1327,2,1.0,3,71,2.048767239854956,5.246638592612288,6.0633809275750075,1.042498980535158,1.1680312577107486,9055,Houston,Uptown,Penthouse,Fully Furnished,338300.0
2036,3,1.0,2,34,3.631950725551386,6.368546583037642,5.856347562842417,2.8576363616792246,0.9326372533284155,4901,Miami,Suburbs,Townhouse,Fully Furnished,378300.0
1859,4,1.0,1,26,5.951012640270345,0.5310939304328001,7.980751814800476,5.610499240693941,4.67075003783426,8067,Miami,Eastside,Single-Family,Unfurnished,561200.0
1295,2,1.0,1,2,5.663279825481211,1.3232215762415307,7.313192689245309,8.287698998265784,0.45855845227878345,5371,Los Angeles,Suburbs,Penthouse,Fully Furnished,885800.0
2388,4,2.0,3,20,6.68234061251942,1.936148634284828,5.540349807137473,9.441962151425116,0.14458669712944688,4979,Los Angeles,Eastside,Single-Family,Semi-Furnished,1111600.0
1669,3,1.0,3,38,8.175674477286098,6.378168915790881,5.756436962153892,0.8466159542779763,1.167997064045975,4163,Miami,Westside,Penthouse,Unfurnished,1105400.0
2624,4,1.5,1,31,5.018836918881646,7.818537550244798,7.578687943909765,2.253637484906081,0.3059667980868315,5098,New York,Westside,Condo,Fully Furnished,894100.0
1243,2,1.5,2,49,3.282909564074539,1.1736294414316393,7.743990529276564,8.892604994926417,0.8006979929652651,5363,Miami,Uptown,Apartment,Unfurnished,254700.0
3475,5,1.0,1,8,8.400391334627392,4.059055009429539,6.650328538277994,9.850137396838187,0.3109015081481652,1665,Houston,Suburbs,Penthouse,Unfurnished,1018600.0
1382,3,1.5,1,49,4.661525450649687,0.2835299738641866,6.185669654955855,3.2205725637865403,3.192568172932586,5900,Miami,Suburbs,Townhouse,Semi-Furnished,284600.0
2275,5,2.0,0,0,4.295055182346806,1.8441840748273468,1.0686534222461506,3.1410100405699266,0.5950174111962017,1532,New York,Westside,Condo,Semi-Furnished,866100.0
2733,5,1.5,1,3,8.114496307433882,2.333921196651428,6.67651309354896,1.5123385539414076,2.236599277414463,5902,New York,Waterfront,Single-Family,Fully Furnished,3196700.0
1643,3,1.0,1,3,9.473115504665156,5.078031792340262,2.174926291955166,2.2283807193655774,4.452274683893377,5697,Los Angeles,Uptown,Apartment,Unfurnished,836500.0
2781,4,1.0,1,33,9.319690256086055,7.788784564997955,4.597517508949861,0.5921827566458309,4.233944122454031,7342,Los Angeles,Uptown,Single-Family,Unfurnished,1386900.0
1116,2,1.0,1,26,3.0995394068574287,1.4399265420006682,3.3619052694151157,7.283059257445786,1.1160327280522158,2775,New York,Downtown,Single-Family,Unfurnished,654800.0
3261,6,2.0,1,14,6.025265227754397,2.625781364777409,2.89573694497048,10.894750457028467,6.1344928885459,2525,Chicago,Westside,Penthouse,Semi-Furnished,1120100.0
2111,3,1.0,1,31,2.7429622698253873,3.6489522321559917,2.6199500114430685,2.2201251446890566,1.6003967003115727,6714,Los Angeles,Downtown,Condo,Semi-Furnished,594800.0
1622,3,1.0,3,40,9.687807671251198,1.3948204335027177,6.87233122912842,9.141602129572,0.20629007933157345,2350,Houston,Waterfront,Apartment,Semi-Furnished,784100.0
1860,3,1.0,2,70,3.721823087014715,14.826859248690909,6.199261741240385,7.0970748927087115,3.288941470430494,2153,Chicago,Downtown,Condo,Semi-Furnished,241400.0
2747,4,1.5,1,60,3.5794365981261977,7.299795464853884,4.282900268787872,11.309101765051482,0.9486122952288452,4917,Houston,Waterfront,Condo,Fully Furnished,589400.0
1632,2,1.0,2,62,9.111085384051837,1.2304225034068452,5.382947852142763,9.678409008407966,0.2485405712150061,4406,Houston,Downtown,Penthouse,Fully Furnished,1166400.0
1500,3,1.0,1,60,9.74280444097572,2.4820854865585553,7.87931801268327,10.306383761729979,2.3511615514866753,4810,New York,Westside,Single-Family,Unfurnished,709600.0
1922,3,1.0,1,13,7.581058074362053,0.9185997309819304,3.300774059067956,7.850134752284518,1.4688578086128024,5575,Chicago,Waterfront,Condo,Fully Furnished,1103700.0
1158,1,1.0,3,22,2.968040269593799,2.5290442211120068,4.498584726874685,9.830365374662504,3.207144545276546,5586,Los Angeles,Uptown,Single-Family,Unfurnished,413900.0
3556,6,2.5,1,64,5.886844884325391,4.024658615074485,4.361484958080986,4.5349992900184,2.6344940604679428,4344,New York,Westside,Condo,Unfurnished,1107600.0
1646,2,1.0,1,31,8.532840752492831,0.31290306688803204,7.500584526183534,2.9037023406280267,0.5787373281073857,4596,Miami,Westside,Apartment,Semi-Furnished,526400.0
2765,4,1.0,1,40,6.5798174696659615,7.1439298372074065,2.9421868573647014,10.99397966917909,0.44420570396054815,4366,Los Angeles,Eastside,Townhouse,Semi-Furnished,748100.0
2267,5,2.0,1,25,3.0607588378266772,3.1527173139429205,7.892787051698414,8.944862597832836,1.9854219334633783,4570,Miami,Suburbs,Townhouse,Fully Furnished,344800.0
1312,2,1.0,1,47,3.3751019960258226,15.981798773529949,2.5766413858708423,1.5430833147880372,1.2775563569012047,1725,New York,Uptown,Townhouse,Fully Furnished,320900.0
2095,3,1.0,3,72,8.91313340667844,0.1,1.0494748755274506,10.46945956914172,0.10865413378200485,6012,Houston,Downtown,Penthouse,Fully Furnished,1460500.0
2727,5,2.0,1,15,6.216233309499867,6.232834102146514,1.6927136528880373,4.512395309752435,0.3006753783506547,6598,Houston,Westside,Penthouse,Unfurnished,894700.0
1949,4,1.0,2,30,7.646694190133699,5.495138468528835,3.5245264665409013,3.9301945912304337,0.24616873335669504,5774,Chicago,Downtown,Single-Family,Unfurnished,891400.0
3054,4,1.5,2,65,4.984500209864518,0.49891171288662706,5.268096408699329,7.66810602379346,1.3366542514413422,5621,Los Angeles,Westside,Penthouse,Semi-Furnished,1498600.0
2917,5,2.5,1,31,6.259884663350732,1.4294978096163344,4.231236716187352,7.038884315224331,0.13449695310911713,2518,Miami,Uptown,Townhouse,Fully Furnished,1267800.0
2835,5,1.5,1,9,9.816825123101534,7.563684000521265,3.1349697772806673,6.689952293403115,0.3492245302619177,1669,Miami,Westside,Penthouse,Semi-Furnished,2144100.0
